num_events,total_event_weight,avg_distance_to_events,min_distance_to_event,avg_event_duration,avg_time_since_event_start,avg_time_until_event_end,hour,day_of_week,is_weekend,signal_id_encoded,total_volume_lag_1,total_volume_lag_2,total_volume_lag_3,num_events_hour,total_event_weight_day_of_week,event_category_community,event_category_concerts,event_category_conferences,event_category_expos,event_category_festivals,event_category_performing-arts,event_category_sports,total_volume
0,0,0.0,0.0,0.0,0.0,0.0,0,6,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,14.0
0,0,0.0,0.0,0.0,0.0,0.0,0,6,1,0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,0,6,1,0,11.0,14.0,0.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,0,6,1,0,8.0,11.0,14.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,0,12.0,8.0,11.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,0,3.0,12.0,8.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,0,4.0,3.0,12.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,0,6.0,4.0,3.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,2,6,1,0,6.0,6.0,4.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,2,6,1,0,3.0,6.0,6.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,2,6,1,0,3.0,3.0,6.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,2,6,1,0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,3,6,1,0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,3,6,1,0,3.0,2.0,4.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,3,6,1,0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,3,6,1,0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,4,6,1,0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,4,6,1,0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,4,6,1,0,5.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,4,6,1,0,1.0,5.0,3.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,5,6,1,0,4.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,5,6,1,0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,5,6,1,0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,5,6,1,0,5.0,1.0,0.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,6,6,1,0,6.0,5.0,1.0,0,0,0,0,0,0,0,0,0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,6,6,1,0,2.0,6.0,5.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,6,6,1,0,8.0,2.0,6.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,6,6,1,0,3.0,8.0,2.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,7,6,1,0,5.0,3.0,8.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,7,6,1,0,4.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,7,6,1,0,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,7,6,1,0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,8,6,1,0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,8,6,1,0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,8,6,1,0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,8,6,1,0,5.0,3.0,1.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,9,6,1,0,6.0,5.0,3.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,9,6,1,0,3.0,6.0,5.0,0,0,0,0,0,0,0,0,0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,9,6,1,0,2.0,3.0,6.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,9,6,1,0,9.0,2.0,3.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,10,6,1,0,4.0,9.0,2.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,10,6,1,0,8.0,4.0,9.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,10,6,1,0,9.0,8.0,4.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,10,6,1,0,7.0,9.0,8.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,11,6,1,0,7.0,7.0,9.0,0,0,0,0,0,0,0,0,0,16.0
0,0,0.0,0.0,0.0,0.0,0.0,11,6,1,0,16.0,7.0,7.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,11,6,1,0,12.0,16.0,7.0,0,0,0,0,0,0,0,0,0,17.0
0,0,0.0,0.0,0.0,0.0,0.0,11,6,1,0,17.0,12.0,16.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,12,6,1,0,12.0,17.0,12.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,12,6,1,0,12.0,12.0,17.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,12,6,1,0,10.0,12.0,12.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,12,6,1,0,9.0,10.0,12.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,13,6,1,0,9.0,9.0,10.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,13,6,1,0,3.0,9.0,9.0,0,0,0,0,0,0,0,0,0,18.0
0,0,0.0,0.0,0.0,0.0,0.0,13,6,1,0,18.0,3.0,9.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,13,6,1,0,10.0,18.0,3.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,14,6,1,0,12.0,10.0,18.0,0,0,0,0,0,0,0,0,0,15.0
0,0,0.0,0.0,0.0,0.0,0.0,14,6,1,0,15.0,12.0,10.0,0,0,0,0,0,0,0,0,0,20.0
0,0,0.0,0.0,0.0,0.0,0.0,14,6,1,0,20.0,15.0,12.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,14,6,1,0,12.0,20.0,15.0,0,0,0,0,0,0,0,0,0,16.0
0,0,0.0,0.0,0.0,0.0,0.0,15,6,1,0,16.0,12.0,20.0,0,0,0,0,0,0,0,0,0,16.0
0,0,0.0,0.0,0.0,0.0,0.0,15,6,1,0,16.0,16.0,12.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,15,6,1,0,11.0,16.0,16.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,15,6,1,0,3.0,11.0,16.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,16,6,1,0,0.0,3.0,11.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,16,6,1,0,11.0,0.0,3.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,16,6,1,0,7.0,11.0,0.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,16,6,1,0,8.0,7.0,11.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,17,6,1,0,8.0,8.0,7.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,17,6,1,0,10.0,8.0,8.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,17,6,1,0,9.0,10.0,8.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,17,6,1,0,6.0,9.0,10.0,0,0,0,0,0,0,0,0,0,14.0
0,0,0.0,0.0,0.0,0.0,0.0,18,6,1,0,14.0,6.0,9.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,18,6,1,0,11.0,14.0,6.0,0,0,0,0,0,0,0,0,0,16.0
0,0,0.0,0.0,0.0,0.0,0.0,18,6,1,0,16.0,11.0,14.0,0,0,0,0,0,0,0,0,0,15.0
0,0,0.0,0.0,0.0,0.0,0.0,18,6,1,0,15.0,16.0,11.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,19,6,1,0,10.0,15.0,16.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,19,6,1,0,10.0,10.0,15.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,19,6,1,0,9.0,10.0,10.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,19,6,1,0,6.0,9.0,10.0,0,0,0,0,0,0,0,0,0,13.0
1,232,0.46268236909079435,0.46268236909079435,4.0,0.0,4.0,20,6,1,0,13.0,6.0,9.0,20,1392,0,0,0,0,0,1,0,15.0
1,232,0.46268236909079435,0.46268236909079435,4.0,0.25,3.75,20,6,1,0,15.0,13.0,6.0,20,1392,0,0,0,0,0,1,0,14.0
1,232,0.46268236909079435,0.46268236909079435,4.0,0.5,3.5,20,6,1,0,14.0,15.0,13.0,20,1392,0,0,0,0,0,1,0,7.0
1,232,0.46268236909079435,0.46268236909079435,4.0,0.75,3.25,20,6,1,0,7.0,14.0,15.0,20,1392,0,0,0,0,0,1,0,7.0
1,232,0.46268236909079435,0.46268236909079435,4.0,1.0,3.0,21,6,1,0,7.0,7.0,14.0,21,1392,0,0,0,0,0,1,0,10.0
1,232,0.46268236909079435,0.46268236909079435,4.0,1.25,2.75,21,6,1,0,10.0,7.0,7.0,21,1392,0,0,0,0,0,1,0,8.0
1,232,0.46268236909079435,0.46268236909079435,4.0,1.5,2.5,21,6,1,0,8.0,10.0,7.0,21,1392,0,0,0,0,0,1,0,18.0
1,232,0.46268236909079435,0.46268236909079435,4.0,1.75,2.25,21,6,1,0,18.0,8.0,10.0,21,1392,0,0,0,0,0,1,0,13.0
1,232,0.46268236909079435,0.46268236909079435,4.0,2.0,2.0,22,6,1,0,13.0,18.0,8.0,22,1392,0,0,0,0,0,1,0,4.0
1,232,0.46268236909079435,0.46268236909079435,4.0,2.25,1.75,22,6,1,0,4.0,13.0,18.0,22,1392,0,0,0,0,0,1,0,7.0
1,232,0.46268236909079435,0.46268236909079435,4.0,2.5,1.5,22,6,1,0,7.0,4.0,13.0,22,1392,0,0,0,0,0,1,0,6.0
1,232,0.46268236909079435,0.46268236909079435,4.0,2.75,1.25,22,6,1,0,6.0,7.0,4.0,22,1392,0,0,0,0,0,1,0,9.0
1,232,0.46268236909079435,0.46268236909079435,4.0,3.0,1.0,23,6,1,0,9.0,6.0,7.0,23,1392,0,0,0,0,0,1,0,4.0
1,232,0.46268236909079435,0.46268236909079435,4.0,3.25,0.75,23,6,1,0,4.0,9.0,6.0,23,1392,0,0,0,0,0,1,0,5.0
1,232,0.46268236909079435,0.46268236909079435,4.0,3.5,0.5,23,6,1,0,5.0,4.0,9.0,23,1392,0,0,0,0,0,1,0,7.0
1,232,0.46268236909079435,0.46268236909079435,4.0,3.75,0.25,23,6,1,0,7.0,5.0,4.0,23,1392,0,0,0,0,0,1,0,10.0
1,232,0.46268236909079435,0.46268236909079435,4.0,4.0,0.0,0,0,0,0,10.0,7.0,5.0,0,0,0,0,0,0,0,1,0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,10.0,7.0,0,0,0,0,0,0,0,0,0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,2.0,10.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.0,1.0,2.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5.0,6.0,1.0,0,0,0,0,0,0,0,0,0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,2.0,5.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4.0,0.0,2.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7.0,4.0,0.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4.0,7.0,4.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3.0,4.0,7.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,4.0
0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,4.0,3.0,3.0,0,0,0,0,0,0,0,0,0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3.0,2.0,4.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,8.0,3.0,2.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,6.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,6.0,8.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,5.0,8.0,0.0,0,0,0,0,0,0,0,0,0,14.0
0,0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,14.0,5.0,8.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,8.0,14.0,5.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,11.0,8.0,14.0,0,0,0,0,0,0,0,0,0,15.0
0,0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,15.0,11.0,8.0,0,0,0,0,0,0,0,0,0,15.0
0,0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,15.0,15.0,11.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,5.0,15.0,15.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,7.0,5.0,15.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,10.0,7.0,5.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,8.0,10.0,7.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,8.0,8.0,10.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,11.0,8.0,8.0,0,0,0,0,0,0,0,0,0,3.0
0,0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,3.0,11.0,8.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0.0,3.0,11.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,6.0,0.0,3.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,8.0,6.0,0.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,10.0,8.0,6.0,0,0,0,0,0,0,0,0,0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,1.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0.0,1.0,10.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,6.0,5.0,0.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,11.0,6.0,5.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,9.0,11.0,6.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,6.0,9.0,11.0,0,0,0,0,0,0,0,0,0,14.0
0,0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,14.0,6.0,9.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,7.0,14.0,6.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,11.0,7.0,14.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,8.0,11.0,7.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,7.0,8.0,11.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,11.0,7.0,8.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,6.0,11.0,7.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,9.0,6.0,11.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,9.0,9.0,6.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,10.0,9.0,9.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,7.0,10.0,9.0,0,0,0,0,0,0,0,0,0,13.0
0,0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,13.0,7.0,10.0,0,0,0,0,0,0,0,0,0,15.0
0,0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,15.0,13.0,7.0,0,0,0,0,0,0,0,0,0,18.0
0,0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,18.0,15.0,13.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,8.0,18.0,15.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,9.0,8.0,18.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,12.0,9.0,8.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,8.0,12.0,9.0,0,0,0,0,0,0,0,0,0,12.0
0,0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,12.0,8.0,12.0,0,0,0,0,0,0,0,0,0,14.0
0,0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,14.0,12.0,8.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,10.0,14.0,12.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,7.0,10.0,14.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,10.0,7.0,10.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,8.0,10.0,7.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,6.0,8.0,10.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,5.0,6.0,8.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,8.0,5.0,6.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,7.0,8.0,5.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,7.0,7.0,8.0,0,0,0,0,0,0,0,0,0,13.0
0,0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,13.0,7.0,7.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,7.0,13.0,7.0,0,0,0,0,0,0,0,0,0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,5.0,7.0,13.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,10.0,5.0,7.0,0,0,0,0,0,0,0,0,0,7.0
0,0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,7.0,10.0,5.0,0,0,0,0,0,0,0,0,0,19.0
0,0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,19.0,7.0,10.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,8.0,19.0,7.0,0,0,0,0,0,0,0,0,0,10.0
0,0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,10.0,8.0,19.0,0,0,0,0,0,0,0,0,0,11.0
0,0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,11.0,10.0,8.0,0,0,0,0,0,0,0,0,0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,9.0,11.0,10.0,0,0,0,0,0,0,0,0,0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,6.0,9.0,11.0,0,0,0,0,0,0,0,0,0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,8.0,6.0,9.0,0,0,0,0,0,0,0,0,0,12.0
1,100,0.3139846974784839,0.3139846974784839,5.0,0.0,5.0,22,0,0,0,12.0,8.0,6.0,22,0,1,0,0,0,0,0,0,6.0
1,100,0.3139846974784839,0.3139846974784839,5.0,0.25,4.75,22,0,0,0,6.0,12.0,8.0,22,0,1,0,0,0,0,0,0,5.0
1,100,0.3139846974784839,0.3139846974784839,5.0,0.5,4.5,22,0,0,0,5.0,6.0,12.0,22,0,1,0,0,0,0,0,0,8.0
1,100,0.3139846974784839,0.3139846974784839,5.0,0.75,4.25,22,0,0,0,8.0,5.0,6.0,22,0,1,0,0,0,0,0,0,9.0
1,100,0.3139846974784839,0.3139846974784839,5.0,1.0,4.0,23,0,0,0,9.0,8.0,5.0,23,0,1,0,0,0,0,0,0,4.0
1,100,0.3139846974784839,0.3139846974784839,5.0,1.25,3.75,23,0,0,0,4.0,9.0,8.0,23,0,1,0,0,0,0,0,0,5.0
1,100,0.3139846974784839,0.3139846974784839,5.0,1.5,3.5,23,0,0,0,5.0,4.0,9.0,23,0,1,0,0,0,0,0,0,11.0
1,100,0.3139846974784839,0.3139846974784839,5.0,1.75,3.25,23,0,0,0,11.0,5.0,4.0,23,0,1,0,0,0,0,0,0,12.0
1,100,0.3139846974784839,0.3139846974784839,5.0,2.0,3.0,0,1,0,0,12.0,11.0,5.0,0,100,1,0,0,0,0,0,0,5.0
1,100,0.3139846974784839,0.3139846974784839,5.0,2.25,2.75,0,1,0,0,5.0,12.0,11.0,0,100,1,0,0,0,0,0,0,11.0
1,100,0.3139846974784839,0.3139846974784839,5.0,2.5,2.5,0,1,0,0,11.0,5.0,12.0,0,100,1,0,0,0,0,0,0,7.0
1,100,0.3139846974784839,0.3139846974784839,5.0,2.75,2.25,0,1,0,0,7.0,11.0,5.0,0,100,1,0,0,0,0,0,0,5.0
1,100,0.3139846974784839,0.3139846974784839,5.0,3.0,2.0,1,1,0,0,5.0,7.0,11.0,1,100,1,0,0,0,0,0,0,1.0
1,100,0.3139846974784839,0.3139846974784839,5.0,3.25,1.75,1,1,0,0,1.0,5.0,7.0,1,100,1,0,0,0,0,0,0,6.0
1,100,0.3139846974784839,0.3139846974784839,5.0,3.5,1.5,1,1,0,0,6.0,1.0,5.0,1,100,1,0,0,0,0,0,0,2.0
1,100,0.3139846974784839,0.3139846974784839,5.0,3.75,1.25,1,1,0,0,2.0,6.0,1.0,1,100,1,0,0,0,0,0,0,2.0
1,100,0.3139846974784839,0.3139846974784839,5.0,4.0,1.0,2,1,0,0,2.0,2.0,6.0,2,100,1,0,0,0,0,0,0,1.0
1,100,0.3139846974784839,0.3139846974784839,5.0,4.25,0.75,2,1,0,0,1.0,2.0,2.0,2,100,1,0,0,0,0,0,0,4.0
1,100,0.3139846974784839,0.3139846974784839,5.0,4.5,0.5,2,1,0,0,4.0,1.0,2.0,2,100,1,0,0,0,0,0,0,6.0
